Policy_ID,Policy_Start_Date,Incident_Date,Customer_Age,Gender,Education,State,Driver_Experience,Previous_Claims,Traffic_Violations,At_Fault,Vehicle_Make,Vehicle_Type,Vehicle_Age,Vehicle_Value,Policy_Type,Annual_Premium,Deductible,Incident_Type,Injury_Severity,Num_Vehicles_Involved,Police_Report_Filed,Witnesses,Claim_Amount,Claim_Status,Processing_Days,Settlement_Amount,Fraud_Flag
POL04569,2020-07-01,2021-06-03,41,Male,Bachelor,Delhi,23,2,0,Yes,Volkswagen,Truck,16,1503311,Standard,800.0,5000,Natural Disaster,None,1,Yes,1,873235.92,Pending,78,0.0,0
POL04570,2021-06-10,2022-09-27,46,Female,Bachelor,Gujarat,28,1,0,Yes,Kia,Sedan,17,1951921,Comprehensive,1006.26,2500,Fire,Severe,2,Yes,0,1047841.19,Approved,50,968949.25,0
POL04571,2022-08-21,2023-07-12,20,Male,Bachelor,Delhi,2,2,2,Yes,Maruti,SUV,18,1908547,Basic,800.0,2500,Flood,Fatal,2,No,2,706334.16,Approved,41,657482.59,0
POL04572,2019-03-13,2019-09-24,69,Male,Bachelor,Punjab,50,1,0,No,BMW,SUV,17,1252650,Basic,1184.11,5000,Fire,None,2,No,1,368279.19,Pending,49,0.0,0
POL04573,2020-02-20,2020-09-07,27,Male,High School,Telangana,9,0,0,No,Ford,Sedan,5,937599,Standard,1011.79,5000,Fire,Minor,1,Yes,0,119584.35,Pending,14,0.0,0
POL04574,2022-04-06,2022-07-07,18,Male,Bachelor,Punjab,0,0,1,Yes,BMW,SUV,14,391858,Standard,1025.15,1000,Collision,None,1,Yes,3,148066.65,Pending,71,0.0,0
POL04575,2021-11-27,2022-05-22,69,Female,High School,Tamil Nadu,50,1,0,No,Honda,Sedan,6,2027711,Basic,800.0,2500,Natural Disaster,Severe,1,Yes,0,1432154.75,Rejected,34,0.0,1
POL04576,2020-12-12,2021-11-12,60,Female,Master,UP,42,0,0,No,Hyundai,Convertible,4,2889062,Standard,1350.45,10000,Fire,Minor,1,No,5,805824.87,Pending,18,0.0,0
POL04577,2022-12-16,2023-06-24,43,Female,Bachelor,Tamil Nadu,25,0,2,Yes,Kia,Truck,4,2352256,Comprehensive,1337.86,5000,Vandalism,None,4,Yes,1,1767902.58,Rejected,118,0.0,0
POL04578,2021-08-29,2022-02-15,29,Female,Bachelor,Delhi,11,0,0,Yes,Maruti,Coupe,6,901551,Standard,882.28,10000,Theft,Minor,4,No,5,856473.45,Rejected,23,0.0,1
POL04579,2021-07-28,2022-07-26,31,Male,High School,Punjab,13,1,0,Yes,Honda,Van,11,1355004,Basic,893.78,5000,Collision,Minor,2,Yes,5,1148490.23,Under Review,20,0.0,0
POL04580,2019-12-27,2020-05-01,42,Male,High School,Maharashtra,24,0,0,No,Maruti,Hatchback,7,395375,Basic,800.0,2500,Theft,Minor,1,Yes,4,375606.25,Rejected,27,0.0,1
POL04581,2018-01-31,2019-05-21,25,Male,Bachelor,Telangana,7,4,1,Yes,Kia,Sedan,17,1437288,Standard,800.0,2500,Theft,Minor,2,Yes,2,706883.89,Pending,119,0.0,0
POL04582,2018-12-03,2019-08-10,60,Female,Master,Maharashtra,42,1,1,No,BMW,Truck,17,1995437,Standard,942.3,5000,Vandalism,Minor,1,Yes,0,1047450.22,Pending,94,0.0,0
POL04583,2018-07-02,2018-09-12,21,Male,Master,Maharashtra,3,1,0,Yes,Toyota,Sedan,16,2144372,Comprehensive,800.0,5000,Collision,None,2,Yes,1,622645.4,Approved,50,580803.72,0
POL04584,2020-11-12,2022-02-17,45,Male,Master,Maharashtra,27,0,1,No,Honda,Sedan,10,614898,Third-Party,800.0,5000,Theft,Severe,3,Yes,0,584153.1,Rejected,12,0.0,1
POL04585,2019-06-28,2020-05-14,24,Female,High School,Gujarat,6,0,0,Yes,Hyundai,Sedan,14,1827799,Standard,800.0,10000,Theft,None,1,No,5,1736409.05,Pending,83,0.0,1
POL04586,2022-01-09,2023-02-20,27,Female,Bachelor,UP,9,0,0,No,Volkswagen,Sedan,19,233536,Comprehensive,1269.06,1000,Natural Disaster,Moderate,2,No,0,162959.69,Rejected,30,0.0,1
POL04587,2021-01-02,2021-05-19,68,Female,High School,UP,50,1,1,Yes,Mahindra,Truck,5,1412723,Comprehensive,1557.41,5000,Hit & Run,None,2,No,1,705023.63,Under Review,70,0.0,0
POL04588,2020-10-30,2021-08-21,74,Female,High School,Punjab,50,0,0,No,Tata,Coupe,11,2702789,Standard,1121.16,2500,Vandalism,None,1,Yes,3,2223338.66,Rejected,82,0.0,1
POL04589,2022-02-16,2022-06-20,53,Male,Master,Maharashtra,35,0,0,No,Ford,Sedan,6,2178209,Basic,972.5,5000,Collision,Minor,1,Yes,1,415415.89,Under Review,50,0.0,0
POL04590,2022-01-19,2022-11-06,19,Male,Master,Rajasthan,1,0,1,Yes,Kia,Sedan,7,2886838,Standard,800.0,2500,Fire,Moderate,4,No,1,1038929.62,Approved,13,718204.93,0
POL04591,2022-05-09,2023-04-16,43,Female,Master,Telangana,25,2,0,Yes,Honda,Sedan,3,1724233,Standard,1273.65,10000,Collision,Minor,2,Yes,4,781244.7,Under Review,91,0.0,0
POL04592,2022-05-07,2023-06-25,70,Female,Master,Rajasthan,50,1,0,No,BMW,Hatchback,2,729363,Comprehensive,1332.25,2500,Vandalism,Minor,3,Yes,0,364597.78,Approved,28,339505.72,0
POL04593,2019-10-22,2020-01-30,67,Female,PhD,Tamil Nadu,49,0,0,Yes,BMW,SUV,2,1484841,Basic,1551.22,0,Collision,Minor,4,No,0,999732.8,Rejected,87,0.0,1
POL04594,2018-06-09,2019-09-23,31,Male,High School,Punjab,13,0,0,No,Maruti,Convertible,9,556510,Comprehensive,1133.13,2500,Collision,Minor,1,Yes,1,351870.94,Approved,59,350649.29,0
POL04595,2020-11-03,2021-07-09,33,Female,PhD,Telangana,15,2,1,No,Volkswagen,Sedan,14,2833486,Comprehensive,971.22,5000,Collision,Severe,3,No,5,316783.09,Under Review,110,0.0,0
POL04596,2021-04-16,2021-06-05,71,Male,Bachelor,Delhi,50,2,0,Yes,Maruti,Convertible,12,1798063,Standard,966.28,2500,Natural Disaster,None,2,Yes,3,1128029.93,Under Review,101,0.0,0
POL04597,2019-02-16,2019-06-17,60,Male,Master,Punjab,42,2,0,No,Ford,Sedan,18,161963,Basic,898.95,5000,Collision,None,4,Yes,4,34535.49,Approved,5,32439.57,0
POL04598,2020-10-08,2021-03-13,59,Male,Bachelor,Tamil Nadu,41,2,0,No,Kia,SUV,7,536998,Comprehensive,1544.72,0,Collision,Moderate,4,Yes,3,203881.36,Approved,51,143586.58,0
POL04599,2018-02-22,2018-06-11,34,Male,Bachelor,Tamil Nadu,16,0,1,Yes,Hyundai,Sedan,17,1467346,Third-Party,800.0,10000,Collision,None,2,No,3,601252.74,Under Review,96,0.0,0
POL04600,2019-02-12,2020-01-19,63,Male,Master,Tamil Nadu,45,4,0,No,Honda,Hatchback,4,476610,Comprehensive,1662.11,1000,Vandalism,Moderate,3,Yes,4,282706.85,Approved,34,266244.68,0
POL04601,2020-04-26,2021-01-18,39,Male,Bachelor,Rajasthan,21,0,0,Yes,Maruti,Sedan,6,1573999,Basic,800.0,2500,Collision,None,1,Yes,5,931529.89,Under Review,60,0.0,0
POL04602,2020-11-11,2021-12-17,21,Female,PhD,UP,3,0,1,Yes,Ford,Coupe,4,842318,Standard,1110.64,2500,Theft,Severe,4,Yes,5,680569.46,Rejected,90,0.0,1
POL04603,2020-11-19,2022-01-26,36,Female,High School,Telangana,18,3,1,No,Tata,Sedan,18,2690531,Third-Party,923.89,10000,Theft,None,2,Yes,4,2556004.45,Rejected,45,0.0,1
POL04604,2019-12-04,2020-07-02,19,Male,Bachelor,Delhi,1,1,1,No,Ford,Hatchback,16,2337615,Comprehensive,800.0,5000,Flood,Minor,1,Yes,3,347826.46,Approved,45,262050.99,0
POL04605,2018-09-17,2018-11-10,56,Male,High School,West Bengal,38,1,1,No,Hyundai,Sedan,18,609437,Basic,800.0,2500,Theft,None,1,Yes,5,388220.95,Pending,118,0.0,0
POL04606,2021-05-13,2021-11-14,26,Non-Binary,Bachelor,West Bengal,8,0,0,Yes,BMW,SUV,3,1604279,Comprehensive,1139.9,1000,Natural Disaster,Moderate,3,Yes,3,636198.4,Under Review,44,0.0,0
POL04607,2020-12-18,2021-01-21,36,Male,High School,Maharashtra,18,1,0,Yes,BMW,Sedan,6,786041,Standard,1072.41,1000,Collision,Minor,2,Yes,3,175829.3,Approved,55,138565.44,0
POL04608,2022-02-03,2022-07-02,33,Male,High School,Gujarat,15,0,0,No,Honda,Convertible,5,469387,Standard,800.0,2500,Fire,Severe,1,Yes,5,421858.18,Rejected,68,0.0,0
POL04609,2020-02-15,2020-12-17,71,Female,Bachelor,Punjab,50,0,1,Yes,Tata,Sedan,13,1189374,Standard,1048.33,1000,Collision,None,1,Yes,0,948875.12,Under Review,83,0.0,1
POL04610,2022-01-29,2022-03-17,42,Male,Bachelor,Gujarat,24,0,2,No,Ford,SUV,18,2764263,Comprehensive,1393.23,2500,Hit & Run,None,4,Yes,0,513599.34,Under Review,116,0.0,0
POL04611,2020-11-01,2022-02-04,65,Female,High School,West Bengal,47,1,0,Yes,BMW,SUV,19,1897299,Standard,913.6,1000,Theft,None,1,Yes,0,1480091.6,Rejected,23,0.0,1
POL04612,2022-07-13,2023-02-25,35,Female,Bachelor,West Bengal,17,0,0,No,Maruti,Hatchback,10,952731,Standard,800.0,5000,Collision,None,2,No,0,803279.84,Under Review,98,0.0,1
POL04613,2021-08-06,2021-10-31,40,Non-Binary,PhD,Karnataka,22,1,0,No,Kia,Sedan,6,669479,Comprehensive,1196.84,5000,Natural Disaster,None,4,Yes,5,48068.78,Approved,31,29676.16,0
POL04614,2020-04-29,2020-08-29,70,Female,High School,Delhi,50,2,0,No,BMW,Truck,2,112976,Comprehensive,1602.99,2500,Natural Disaster,None,3,No,5,10697.18,Rejected,71,0.0,0
POL04615,2022-11-19,2023-01-06,38,Female,Bachelor,Karnataka,20,0,1,Yes,Ford,SUV,19,554589,Standard,820.58,1000,Collision,None,4,Yes,4,401176.25,Rejected,30,0.0,0
POL04616,2018-12-20,2020-02-06,28,Male,High School,Maharashtra,10,1,1,No,Hyundai,SUV,16,1119022,Standard,984.07,0,Collision,None,3,Yes,1,400211.72,Pending,50,0.0,0
POL04617,2022-07-21,2023-08-07,56,Female,High School,Karnataka,38,2,0,Yes,Kia,Sedan,10,2187952,Basic,800.0,2500,Collision,None,2,Yes,5,1384523.52,Approved,5,968611.66,0
POL04618,2021-01-03,2021-08-13,58,Male,Bachelor,Punjab,40,0,0,Yes,Toyota,SUV,14,1022585,Standard,1071.92,5000,Collision,None,3,Yes,0,560137.99,Rejected,66,0.0,0
POL04619,2020-05-22,2021-02-12,21,Female,Bachelor,Rajasthan,3,0,0,Yes,Hyundai,SUV,6,2083017,Standard,1109.77,5000,Natural Disaster,Severe,3,Yes,3,1317157.19,Rejected,103,0.0,0
POL04620,2022-10-06,2023-11-26,42,Female,Bachelor,Maharashtra,24,2,1,No,BMW,Sedan,14,1547135,Basic,800.0,2500,Flood,None,3,Yes,1,327697.43,Approved,40,294439.23,0
POL04621,2022-05-04,2023-08-02,49,Male,High School,Rajasthan,31,1,1,No,Hyundai,Sedan,16,887137,Standard,995.8,1000,Hit & Run,Fatal,3,Yes,0,530460.52,Rejected,21,0.0,1
POL04622,2022-06-03,2023-04-05,47,Female,Bachelor,Maharashtra,29,0,0,Yes,Mahindra,Hatchback,10,712104,Third-Party,800.0,0,Hit & Run,None,3,Yes,2,395119.65,Approved,5,333204.45,0
POL04623,2022-01-04,2022-09-17,62,Male,Master,Karnataka,44,1,0,Yes,Mahindra,Sedan,11,964763,Third-Party,1198.96,0,Natural Disaster,None,4,Yes,2,483330.75,Under Review,49,0.0,0
POL04624,2020-09-17,2021-06-06,43,Male,High School,West Bengal,25,0,0,No,Mahindra,Sedan,12,2289643,Standard,800.0,1000,Fire,None,1,Yes,4,1839970.91,Under Review,19,0.0,0
POL04625,2021-06-18,2021-08-26,74,Female,High School,Rajasthan,50,1,0,No,Toyota,Hatchback,10,2342404,Standard,1023.8,1000,Collision,Severe,4,No,2,197916.29,Approved,37,183196.36,0
POL04626,2020-10-14,2021-10-01,53,Male,High School,Telangana,35,1,0,Yes,Kia,Sedan,10,2838850,Standard,1160.69,1000,Flood,Fatal,4,Yes,4,731405.44,Pending,22,0.0,0
POL04627,2021-03-23,2021-09-21,68,Male,Bachelor,Maharashtra,50,1,0,No,Mahindra,SUV,8,1292585,Basic,1013.8,2500,Theft,None,2,Yes,5,647723.86,Pending,71,0.0,0
POL04628,2022-12-15,2023-05-20,51,Male,High School,Gujarat,33,1,0,No,BMW,Hatchback,10,1074612,Comprehensive,1164.59,1000,Collision,None,1,Yes,5,884764.38,Under Review,76,0.0,1
POL04629,2021-01-24,2021-10-17,26,Female,Bachelor,UP,8,0,1,Yes,BMW,Sedan,3,2491127,Comprehensive,800.0,2500,Hit & Run,Severe,1,No,4,645290.61,Approved,52,600664.51,0
POL04630,2022-10-16,2023-01-08,29,Male,High School,Telangana,11,1,0,No,Honda,SUV,1,2744342,Third-Party,802.86,1000,Fire,Severe,2,No,5,1814858.92,Rejected,51,0.0,0
POL04631,2018-10-21,2020-03-01,19,Male,High School,Telangana,1,1,1,No,Maruti,Sedan,3,1706914,Third-Party,800.0,5000,Theft,Moderate,1,No,4,965849.89,Approved,56,678026.48,0
POL04632,2018-07-28,2019-11-05,55,Female,High School,Tamil Nadu,37,0,0,Yes,Volkswagen,SUV,13,917921,Third-Party,1010.83,1000,Collision,Severe,3,Yes,1,132411.17,Rejected,74,0.0,0
POL04633,2021-09-28,2022-04-17,22,Male,Bachelor,Tamil Nadu,4,0,1,Yes,Ford,Convertible,4,2632624,Basic,814.23,0,Collision,Fatal,1,Yes,1,629967.25,Pending,76,0.0,0
POL04634,2021-01-16,2021-06-03,22,Male,High School,Tamil Nadu,4,0,0,Yes,Toyota,SUV,16,135426,Third-Party,800.0,0,Collision,Moderate,2,Yes,2,37566.83,Approved,53,30654.32,0
POL04635,2020-03-28,2021-04-15,69,Female,Bachelor,Delhi,50,0,2,No,Hyundai,Hatchback,11,686356,Standard,1022.24,10000,Flood,None,4,Yes,1,284502.61,Rejected,99,0.0,0
POL04636,2022-12-05,2024-04-16,39,Male,Bachelor,West Bengal,21,0,0,No,Maruti,Hatchback,5,1008692,Third-Party,800.0,2500,Hit & Run,None,1,Yes,0,57606.0,Approved,59,38100.39,0
POL04637,2019-01-25,2019-08-26,22,Female,Bachelor,Gujarat,4,0,0,Yes,Hyundai,Truck,11,984906,Standard,800.0,2500,Collision,Minor,3,Yes,4,536217.17,Approved,29,409100.28,0
POL04638,2018-11-21,2020-03-03,21,Male,Master,UP,3,1,0,Yes,Hyundai,Hatchback,14,387092,Standard,861.67,10000,Theft,None,2,Yes,0,367737.4,Rejected,77,0.0,1
POL04639,2020-07-28,2021-08-29,26,Female,Master,Punjab,8,1,1,Yes,Volkswagen,Sedan,18,2703668,Basic,800.0,5000,Vandalism,None,1,Yes,1,759301.42,Approved,21,669280.33,0
POL04640,2020-06-07,2021-01-20,46,Female,Bachelor,Rajasthan,28,1,0,Yes,Tata,SUV,9,2922490,Basic,968.25,1000,Theft,None,4,No,5,1932602.84,Pending,67,0.0,0
POL04641,2021-03-26,2022-04-30,39,Male,PhD,Telangana,21,2,1,No,Volkswagen,Coupe,1,883414,Comprehensive,1517.56,2500,Theft,Minor,3,Yes,3,532531.03,Rejected,81,0.0,0
POL04642,2019-10-30,2020-12-05,44,Male,High School,Delhi,26,1,0,Yes,Toyota,Hatchback,11,2121041,Third-Party,800.0,5000,Flood,Moderate,2,Yes,1,464031.74,Approved,19,457838.51,0
POL04643,2022-08-02,2023-12-05,27,Non-Binary,High School,Rajasthan,9,1,0,Yes,Tata,Sedan,11,872557,Standard,955.4,2500,Collision,None,2,Yes,4,495500.06,Approved,30,421425.45,0
POL04644,2019-09-25,2020-01-19,33,Male,Bachelor,Delhi,15,0,1,No,Mahindra,Sedan,6,2932032,Basic,800.0,1000,Hit & Run,Severe,3,Yes,3,1623833.21,Under Review,119,0.0,0
POL04645,2019-07-31,2020-03-17,59,Female,Bachelor,Karnataka,41,0,0,Yes,Toyota,SUV,0,2981146,Standard,1498.54,5000,Theft,None,2,Yes,3,2832088.7,Rejected,112,0.0,0
POL04646,2022-07-01,2023-07-02,59,Female,Bachelor,Delhi,41,1,1,No,Kia,Coupe,17,606595,Standard,1109.95,2500,Collision,Fatal,2,No,4,525315.82,Approved,50,386202.44,1
POL04647,2022-08-10,2023-07-27,68,Female,High School,Karnataka,50,1,0,No,BMW,Hatchback,2,2191216,Standard,856.85,5000,Flood,Minor,4,No,5,1119465.95,Rejected,40,0.0,0
POL04648,2018-05-17,2019-03-17,27,Female,Bachelor,Karnataka,9,1,1,Yes,Mahindra,Hatchback,19,292440,Basic,800.0,2500,Collision,None,1,Yes,2,50401.77,Approved,21,47191.83,0
POL04649,2022-08-25,2023-04-22,23,Male,PhD,Punjab,5,2,0,Yes,Ford,SUV,4,1657178,Standard,1096.48,2500,Fire,Severe,3,Yes,5,565731.22,Under Review,35,0.0,0
POL04650,2019-03-04,2020-04-27,66,Male,Bachelor,UP,48,3,0,No,Tata,Sedan,19,2226379,Third-Party,800.0,5000,Collision,None,1,Yes,5,964183.71,Approved,10,737775.66,0
POL04651,2022-01-15,2022-06-11,22,Female,PhD,Punjab,4,0,0,No,BMW,Sedan,14,316121,Third-Party,800.0,5000,Hit & Run,None,4,No,5,114709.11,Approved,17,97914.64,0
POL04652,2019-09-04,2020-04-11,23,Female,Bachelor,Delhi,5,0,1,No,Honda,SUV,9,1922883,Standard,1153.51,2500,Fire,None,1,No,1,205138.54,Rejected,95,0.0,0
POL04653,2020-06-29,2020-09-08,73,Female,High School,West Bengal,50,1,0,No,Honda,Sedan,18,1282949,Third-Party,1288.52,0,Theft,Minor,4,Yes,5,940528.29,Pending,105,0.0,0
POL04654,2020-03-29,2020-06-08,64,Non-Binary,Bachelor,Karnataka,46,0,1,No,Tata,Sedan,0,306330,Standard,1173.61,2500,Theft,Severe,1,Yes,5,230706.71,Approved,20,153318.77,0
POL04655,2018-05-21,2019-04-30,42,Female,Bachelor,UP,24,0,1,Yes,Tata,Sedan,6,2898864,Comprehensive,1315.25,0,Collision,Severe,3,Yes,1,1526624.83,Approved,9,1450039.72,0
POL04656,2021-01-11,2021-11-12,68,Male,Bachelor,Delhi,50,0,0,No,Toyota,Truck,17,832483,Comprehensive,1463.02,1000,Theft,Moderate,2,No,5,790858.85,Rejected,22,0.0,1
POL04657,2018-06-26,2019-06-19,67,Female,Bachelor,Telangana,49,1,2,Yes,Maruti,Sedan,1,1922388,Basic,1092.08,2500,Flood,Minor,3,Yes,3,320001.06,Pending,34,0.0,0
POL04658,2018-07-17,2018-09-01,21,Male,Bachelor,UP,3,0,0,Yes,Kia,SUV,18,598334,Standard,847.5,1000,Vandalism,Minor,2,No,3,439967.19,Rejected,65,0.0,1
POL04659,2019-09-16,2020-07-24,57,Male,High School,Telangana,39,1,0,Yes,Kia,Truck,9,224359,Third-Party,919.2,1000,Fire,None,3,Yes,4,61022.54,Approved,54,60721.43,0
POL04660,2022-05-11,2023-08-14,65,Male,Bachelor,Karnataka,47,1,0,Yes,Honda,Sedan,14,1381615,Basic,886.85,0,Hit & Run,None,2,No,4,836842.72,Approved,54,619550.77,0
POL04661,2019-11-22,2020-09-04,49,Female,Bachelor,Rajasthan,31,2,1,Yes,Tata,SUV,9,311406,Basic,857.76,1000,Natural Disaster,Severe,1,No,2,213471.42,Under Review,87,0.0,0
POL04662,2021-12-15,2022-03-17,73,Female,PhD,Gujarat,50,2,0,Yes,Tata,Coupe,9,1064889,Third-Party,800.0,1000,Collision,Fatal,1,Yes,5,338460.04,Approved,32,235932.45,0
POL04663,2019-02-05,2019-05-07,68,Male,Bachelor,Karnataka,50,1,0,Yes,BMW,Hatchback,11,1123357,Basic,900.44,1000,Fire,Severe,2,Yes,3,443522.45,Rejected,90,0.0,0
POL04664,2022-09-18,2023-01-25,69,Male,Master,Tamil Nadu,50,0,0,Yes,BMW,Truck,7,1768162,Standard,1232.02,2500,Natural Disaster,Severe,1,Yes,1,913532.79,Pending,62,0.0,0
POL04665,2019-04-16,2019-06-03,52,Female,Bachelor,Tamil Nadu,34,0,0,Yes,Hyundai,SUV,13,419641,Third-Party,962.96,2500,Theft,None,4,No,5,398658.95,Rejected,49,0.0,1
POL04666,2018-08-06,2018-09-21,27,Female,High School,West Bengal,9,0,0,Yes,Volkswagen,Convertible,1,2560615,Third-Party,800.0,5000,Collision,None,3,No,4,503513.6,Rejected,89,0.0,0
POL04667,2020-07-17,2021-07-06,51,Female,High School,UP,33,1,0,No,Mahindra,Sedan,16,232751,Third-Party,858.68,1000,Fire,Severe,3,No,5,126930.23,Under Review,30,0.0,0
POL04668,2022-10-19,2024-01-14,53,Female,Bachelor,Gujarat,35,1,0,Yes,Toyota,Convertible,5,2249307,Standard,800.0,2500,Theft,Moderate,3,Yes,0,2136841.65,Rejected,112,0.0,1
POL04669,2019-09-24,2021-01-31,23,Female,PhD,Telangana,5,1,0,No,Kia,Van,7,1830564,Basic,800.0,2500,Natural Disaster,None,2,Yes,1,1246820.99,Approved,37,907342.64,0
POL04670,2020-08-08,2021-09-14,60,Male,Bachelor,Maharashtra,42,1,0,Yes,Ford,Hatchback,0,1530931,Comprehensive,1485.3,1000,Collision,Severe,2,No,5,597881.47,Approved,5,393098.56,0
POL04671,2020-06-24,2021-03-26,63,Male,PhD,Tamil Nadu,45,1,0,No,BMW,Hatchback,2,305410,Comprehensive,1413.91,2500,Collision,None,3,Yes,3,51290.97,Pending,80,0.0,0
POL04672,2018-06-24,2019-03-31,33,Male,Master,Gujarat,15,1,1,No,Mahindra,Truck,14,1125853,Comprehensive,1409.76,2500,Theft,Moderate,2,Yes,4,959519.49,Pending,72,0.0,1
POL04673,2018-01-23,2019-05-22,70,Female,Bachelor,West Bengal,50,0,1,No,Hyundai,SUV,16,1399191,Third-Party,884.48,2500,Flood,Fatal,4,No,5,821187.76,Rejected,37,0.0,0
POL04674,2022-10-15,2023-02-02,36,Male,Bachelor,Delhi,18,1,0,Yes,Hyundai,SUV,6,562540,Third-Party,1390.36,2500,Collision,Severe,4,No,4,195408.93,Under Review,104,0.0,0
POL04675,2018-08-23,2018-10-30,51,Female,Bachelor,Gujarat,33,0,0,Yes,Toyota,Van,13,1783818,Comprehensive,933.41,2500,Theft,Moderate,3,Yes,0,1694627.1,Pending,115,0.0,1
POL04676,2020-11-02,2021-01-06,42,Male,Bachelor,Delhi,24,1,0,Yes,Honda,Sedan,2,2244019,Basic,938.19,10000,Collision,None,1,Yes,2,1085841.61,Approved,54,720160.09,0
POL04677,2021-01-29,2022-04-27,48,Male,Bachelor,UP,30,1,0,No,Hyundai,Van,17,118536,Basic,993.42,5000,Hit & Run,None,1,Yes,1,38617.15,Approved,38,25357.37,0
POL04678,2020-07-17,2021-10-18,66,Male,Bachelor,Punjab,48,1,0,No,Honda,Hatchback,4,2867007,Standard,1125.77,1000,Collision,None,1,No,4,815935.7,Approved,45,542291.27,0
POL04679,2022-04-09,2023-05-31,58,Male,Bachelor,Delhi,40,0,3,No,Toyota,Truck,19,811086,Standard,984.97,2500,Collision,Minor,3,Yes,2,226496.88,Rejected,53,0.0,0
POL04680,2019-06-07,2020-08-18,34,Male,High School,UP,16,1,1,No,Volkswagen,Sedan,14,186587,Basic,800.0,1000,Theft,None,2,Yes,5,177257.65,Approved,42,113186.59,0
POL04681,2022-12-14,2023-07-28,64,Female,Bachelor,Karnataka,46,5,0,No,Ford,Sedan,5,494593,Comprehensive,1222.35,2500,Collision,Minor,3,Yes,0,218629.64,Rejected,48,0.0,0
POL04682,2022-01-15,2022-07-21,47,Male,Master,UP,29,1,1,No,Toyota,Van,2,2190299,Comprehensive,1073.34,5000,Fire,Minor,3,Yes,5,610333.27,Under Review,97,0.0,0
POL04683,2019-03-07,2019-10-26,56,Female,Bachelor,Telangana,38,0,0,Yes,Volkswagen,Sedan,17,2385825,Comprehensive,1231.41,0,Theft,None,3,Yes,0,2266533.75,Approved,26,1491143.47,1
POL04684,2020-03-03,2020-10-14,71,Male,Bachelor,Gujarat,50,0,1,No,Tata,Hatchback,19,62719,Basic,933.65,1000,Vandalism,Severe,1,Yes,1,44206.77,Rejected,115,0.0,1
POL04685,2022-06-18,2023-02-18,72,Male,High School,Rajasthan,50,0,1,No,Tata,Truck,2,298753,Standard,1489.92,0,Natural Disaster,None,1,Yes,1,256114.37,Rejected,45,0.0,0
POL04686,2022-10-03,2023-08-13,48,Male,Master,Punjab,30,0,0,Yes,Tata,Sedan,7,1782975,Basic,800.0,1000,Theft,Fatal,1,No,4,1693826.25,Pending,62,0.0,1
POL04687,2019-06-17,2020-10-15,36,Non-Binary,Bachelor,Delhi,18,0,2,No,Mahindra,Hatchback,18,775758,Comprehensive,951.4,5000,Theft,None,3,No,4,736970.1,Rejected,90,0.0,1
POL04688,2020-09-05,2021-04-18,52,Male,PhD,Punjab,34,0,1,Yes,Mahindra,Sedan,17,1272708,Comprehensive,1022.65,2500,Collision,Severe,2,No,1,393628.02,Approved,33,287908.14,0
POL04689,2022-10-13,2023-09-14,46,Male,PhD,Gujarat,28,0,0,Yes,Honda,SUV,14,406898,Standard,1102.54,2500,Collision,Moderate,2,Yes,1,308468.85,Approved,57,276026.37,0
POL04690,2022-08-03,2023-01-31,18,Female,Master,Gujarat,0,1,0,No,Kia,SUV,13,1995154,Standard,800.0,2500,Collision,Moderate,2,Yes,5,1394831.65,Under Review,65,0.0,0
POL04691,2021-08-09,2021-09-21,21,Male,High School,Delhi,3,0,0,No,Mahindra,Hatchback,15,1329948,Standard,800.0,0,Flood,Minor,2,Yes,4,917721.02,Pending,57,0.0,0
POL04692,2020-03-20,2021-03-09,45,Female,Bachelor,West Bengal,27,1,1,No,Hyundai,Coupe,2,2008629,Third-Party,828.36,1000,Natural Disaster,Moderate,2,Yes,5,389645.73,Under Review,53,0.0,0
POL04693,2020-07-01,2020-12-23,35,Male,PhD,Rajasthan,17,0,0,Yes,BMW,Sedan,14,1197954,Basic,991.62,10000,Theft,Minor,2,Yes,4,1118457.57,Rejected,99,0.0,1
POL04694,2021-01-29,2022-04-29,43,Female,Master,Delhi,25,1,1,No,Tata,SUV,18,818042,Comprehensive,1045.2,2500,Collision,None,3,Yes,4,631440.13,Approved,51,397799.47,0
POL04695,2022-03-06,2022-05-31,57,Male,Master,Maharashtra,39,1,0,No,Hyundai,SUV,7,1064286,Basic,1052.0,2500,Natural Disaster,None,4,Yes,0,490790.42,Approved,28,385408.27,0
POL04696,2021-08-20,2022-04-17,36,Female,Bachelor,Punjab,18,2,1,No,Maruti,SUV,1,964500,Basic,814.23,5000,Flood,None,1,No,3,473369.95,Approved,48,364824.43,0
POL04697,2020-05-20,2021-03-13,72,Female,Bachelor,Maharashtra,50,2,0,No,BMW,SUV,16,927736,Standard,920.35,0,Flood,Minor,2,Yes,1,348987.95,Pending,89,0.0,0
POL04698,2019-06-24,2020-02-18,72,Male,High School,Punjab,50,0,1,No,Honda,Coupe,11,1818408,Third-Party,1188.09,5000,Natural Disaster,Moderate,1,No,0,1069646.39,Rejected,75,0.0,1
POL04699,2020-10-20,2020-12-05,74,Male,Master,Karnataka,50,2,1,No,Mahindra,Convertible,18,1959906,Basic,928.03,2500,Natural Disaster,None,4,No,4,1449027.9,Rejected,96,0.0,1
